title;artist;lyrics;filename
Im Different;2 Chainz;whoa celly atti' high ugh craftmatic leave go boom lukewarm wish yeah habit shit middle finger ee-err give ... brink present bah pay head 'ye kitchen mustard bed different cabinet put back good would get navi' pussy told meet pull fuck lyric feature everything hot beat im make attic ai long valet-park roof skip uncle bust hair live damn stripper might competition gift chainz girl number money also k truck wrong dollar break tell scene nowhere tru fabric rabbit trigger belly bet 'm like along open new 'em missingembed shawty 's luke ceiling bad fat straight '' boo sneaker thousand telly feel switch song yup miss addy wrapping addict sit bitch happy look cut big well n't nah ho nigga sound;Im Different by 2 Chainz.txt
Im Gonna Love You Through It;Martina McBride;woman hold cant surgery hide alone death love go say 'll yeah life care let forced discriminate time doctor dry fine smile oh get think know youre one three lyric afraid anymore phone likeembed plan gon kid step im scar make need lose `` eye long weak might also ill promise na strong swear catch lean husband road arm dont like 'm shirt confirm 's youll cry rock '' never ityou feel baby burst tear together want hand baggy drop tight n't take cancer fear;Im Gonna Love You Through It by Martina McBride.txt
Ima Boss;Meek Mill;thou' murder shot rode err'day call black-on-black woo fuckin loss none rob maybach run love go team hood news stack wish dead jack yo say ball broke yeah shit yay god wire ride let ever snatch ery'thang casket couple old watchin south back put bike soul rozay blog good fool game eat thank niggas get pool think m-m-maybach know fraud one die smooth meet president fuck monique 'cause lyric line fire dime mercedes plan gon hot four drive day ima dope attitude foot make save og scar bottle 'round muh'fuckin ai cop jones king touchdown poppin eye huh check 'fore cost bust model watters sire standin herschel see might floyd car killer goin album liar gettin spaz shade sell money also y'all strappin musicembed ridin bling break ricky tell jerry score city yes building uptown i'ma audemar double bottom hah vega walker sir 'm like 'member way music pray shirt crib thou crown new pop hundred shorty bet floor 's bos end rattin cry dropped clip short never cross thousand dawg winnin lazy baby hey philly ask many bitch walkin wearin look fight guarantee reason bo drop paper well whip n't nah move take nigga swim job wrist;Ima Boss by Meek Mill.txt
International Love;Pitbull;woman card rise besito freaky sweet dale fantasy mr. per woo side mujere death play cremate run love go dade oh-woah rap boricua cosa 'll yellow york yeah surround everywhere cualquiera ever let muah ride test overseas uh-huh hit 've romania dr exist globe referee greece put oh ocean sister visa get forget know brazil i-i-i mean whistle pull toda nothin 'cause lyric los lie mexicana ca en international hot gon l.a. sure ayy esta `` heat ai dura pronounce best booty bomb brown see loveembed might around tengo lookin miami everythin g 'til football beautiful ol girl change show also oh-oh-oh-oh hotter translationsenglishinternational touch boy wild tell place body city sleep angeles woah-woah green home catch para county 'm like baseball new hundred credit cuba 's affect la worldwide oh-oh pit 're never '' cross feel venezuela colombia baby guess hey world chris blue country left thong blow big n't talkin oh-oh-oh lebanon;International Love by Pitbull.txt
Is Anybody Out There;KNaan;name something slowly grow high keep side alone hard play leave heart run love go madden point retire say 'll win yeah life finger loneliest search edge care cameron someone 've showin head put back pageant invisible uphill fact three diaz one 'bout anthem lyric fire ca always felt til make act lose hang phantom hannah count bananas room see everyone might embed pretty right girl also mad war boy antisocial lonely mom hated mary na abandon tonight banner struggle dad last talk really survive close arm anybody somebody outdoors like adam use shoulder way 'm crown 's behind cry still rock 're never hope could feel onto drug baby wan world look fight crowded well n't insecure take;Is Anybody Out There by KNaan.txt
It Girl;Jason Derulo;shot spotlight something keep woo turn play chance love go run dead crime say come yeah shit everybody life middle let hit fit give 've ooh head put oh finally get mine know guy mean seem dream 'cause lyric ca loving please hear maniac drunk stop mind step find make lose help long check girlembed playing insomniac sing might around 'til tryna girl number show also great ya break tell award body na crazy i'ma crowd close like five night 'em grammy 's hop lock behind rock 're could loud baby wan exit rerun hey much fly look drop big every n't another knock tv;It Girl by Jason Derulo.txt
It Will Rain;Bruno Mars;something keep side leave shoe go try lot 'll religion say yeah pick daddy bleedin' clear rainembed ever away ooh whole mother sacrifice oh would rain mine guy realize 'cause lyric medication anymore afraid sky ca mind broken little makin' make save favorite lose `` long eye might darling 'til matter right girl understand change also day 'm floor use like morphine sunlight 's cloud '' never 're could even baby door knee thing walk troublesome watch walkin look 'd every n't take goodbye piece;It Will Rain by Bruno Mars.txt
Its A Mans Mans Mans World;Juliet Simms UNCERTAIN;woman light electric us wilderness lonelinessyou heavy would think toy know one 'cause lyric likeembed everything without nothing little make lose train boys see might car water man girl money also lawd ark mercy road like 's bit baby thing noah world load happy buy dark n't bitterness take carry boat;Its A Mans Mans Mans World by Juliet Simms UNCERTAIN.txt
Its Not Right But Its Okay;Glee Cast;whoa card anyway light face caller alone turn leave run chance go street bill 'll say come yeah rent care i.d. time 've six ah pay worth back dinner oh fool would okay eat get think three one refuse th 'cause lyric anymore phone gon four uh find make rather town hang key pack see embed might around unhappy two right change show also boy y'all tell week na yes wo home really close ring somebody 'm like night dare credit 's behind cheap could door friend baby thing friday receipt tear business bag look stand 'd n't move take;Its Not Right But Its Okay by Glee Cast.txt
Its Time;Imagine Dragons;hold slowly turn leave run say 'll begin ever let amembed give mile time back admit rain get mean 'cause lyric commodity heaven build little burn house town check pack might right understand change also sell lonely academy city na sleep spend bottom road 'm like night path rag 's cloud bit pit never hell fell wan top bag look ash big n't;Its Time by Imagine Dragons.txt
Just A Fool;Christina Aguilera;shot mouth hold ta keep hard turn heart love go foolembed cruel 'll say else come yeah care ever let uh-huh someone 've tomorrow away accept back fool oh get fault think know nothin 'cause lyric ca please everything gon without uh little louder lose that's midnight long kidding true whatever wait set might 'til tryna also oh-oh-oh-oh wrong somethin tell na wo home maybe hour remember 'm whiskey like music holdin 's bad bit past 're never bartender onto shut miss hey walk tongue together hurt 'd big another n't move;Just A Fool by Christina Aguilera.txt
Just A Kiss;Lady Antebellum;shot hold hard leave us love lip 'll say life let give time 've bright moonlight whole slow back smile oh breathe real know one lyin dream feeling lyric fire felt kiss little find need push rush wait might right goodnightembed also goodnight touch na tonight catch close arm 'm like open far 's mess never feel baby wan thing anyone alright bring fight burning dark n't take moment;Just A Kiss by Lady Antebellum.txt
Just What I Am;Kid Cudi;shop trust amidst hold cant odd high keep turn fam us go werent scary say ball shit life god let time 've wall trouble wherever diagnose month old satan amazing super bush leather soul rain morning thank maintainin' like get troubled think know pill 'bout early dream fuck hawk lyric swaggin exit fire gon kid stop sure contemplatin' im make burn need nee-need livin' find worry push lose bottle fate `` wear ai help benz ballin bear whatever spring kush son damn sanes might 'til man self tryna understand aint also ya y'all neighbor tell willyembed everyday i- body na yes wo i'ma fold cray dont 'm blazin along way whiskey music hm drinkin floor lord work bad knockin club-hoppin straight '' chore spare weed therapy punch loud poor evil pant sound door wan friend many thing wakin ask bakin smoke walk bitch world earth want shrink hand youd sink big n't pour take nigga bout;Just What I Am by Kid Cudi.txt
